resume_id,resume_text,job_title,job_description,expected_job
R27,Python LLM generative AI transformers RAG embeddings vector database Hugging Face NLP prompt engineering,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Generative AI Engineer
R27,Python LLM generative AI transformers RAG embeddings vector database Hugging Face NLP prompt engineering,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Generative AI Engineer
R28,Python large language models RAG transformers NLP embeddings LangChain vector database,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Generative AI Engineer
R28,Python large language models RAG transformers NLP embeddings LangChain vector database,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Generative AI Engineer
R28,Python large language models RAG transformers NLP embeddings LangChain vector database,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Generative AI Engineer
R28,Python large language models RAG transformers NLP embeddings LangChain vector database,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Generative AI Engineer
R28,Python large language models RAG transformers NLP embeddings LangChain vector database,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Generative AI Engineer
R28,Python large language models RAG transformers NLP embeddings LangChain vector database,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Generative AI Engineer
R28,Python large language models RAG transformers NLP embeddings LangChain vector database,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Generative AI Engineer
R28,Python large language models RAG transformers NLP embeddings LangChain vector database,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Generative AI Engineer
R28,Python large language models RAG transformers NLP embeddings LangChain vector database,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Generative AI Engineer
R28,Python large language models RAG transformers NLP embeddings LangChain vector database,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Generative AI Engineer
R29,Python generative AI LLM prompt engineering RAG semantic similarity transformers NLP,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Generative AI Engineer
R29,Python generative AI LLM prompt engineering RAG semantic similarity transformers NLP,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Generative AI Engineer
R29,Python generative AI LLM prompt engineering RAG semantic similarity transformers NLP,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Generative AI Engineer
R29,Python generative AI LLM prompt engineering RAG semantic similarity transformers NLP,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Generative AI Engineer
R29,Python generative AI LLM prompt engineering RAG semantic similarity transformers NLP,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Generative AI Engineer
R29,Python generative AI LLM prompt engineering RAG semantic similarity transformers NLP,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Generative AI Engineer
R29,Python generative AI LLM prompt engineering RAG semantic similarity transformers NLP,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Generative AI Engineer
R29,Python generative AI LLM prompt engineering RAG semantic similarity transformers NLP,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Generative AI Engineer
R29,Python generative AI LLM prompt engineering RAG semantic similarity transformers NLP,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Generative AI Engineer
R29,Python generative AI LLM prompt engineering RAG semantic similarity transformers NLP,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Generative AI Engineer
R30,Python Hugging Face transformers LLM RAG embeddings NLP vector database cloud,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Generative AI Engineer
R30,Python Hugging Face transformers LLM RAG embeddings NLP vector database cloud,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Generative AI Engineer
R30,Python Hugging Face transformers LLM RAG embeddings NLP vector database cloud,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Generative AI Engineer
R30,Python Hugging Face transformers LLM RAG embeddings NLP vector database cloud,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Generative AI Engineer
R30,Python Hugging Face transformers LLM RAG embeddings NLP vector database cloud,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Generative AI Engineer
R30,Python Hugging Face transformers LLM RAG embeddings NLP vector database cloud,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Generative AI Engineer
R30,Python Hugging Face transformers LLM RAG embeddings NLP vector database cloud,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Generative AI Engineer
R30,Python Hugging Face transformers LLM RAG embeddings NLP vector database cloud,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Generative AI Engineer
R30,Python Hugging Face transformers LLM RAG embeddings NLP vector database cloud,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Generative AI Engineer
R30,Python Hugging Face transformers LLM RAG embeddings NLP vector database cloud,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Generative AI Engineer
R31,Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting Terraform,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,DevOps Engineer
R31,Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting Terraform,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,DevOps Engineer
R31,Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting Terraform,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,DevOps Engineer
R31,Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting Terraform,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,DevOps Engineer
R31,Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting Terraform,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,DevOps Engineer
R31,Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting Terraform,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,DevOps Engineer
R31,Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting Terraform,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,DevOps Engineer
R31,Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting Terraform,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,DevOps Engineer
R31,Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting Terraform,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,DevOps Engineer
R31,Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting Terraform,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,DevOps Engineer
R32,Linux Docker Kubernetes AWS CI/CD Git Jenkins Terraform infrastructure as code,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,DevOps Engineer
R32,Linux Docker Kubernetes AWS CI/CD Git Jenkins Terraform infrastructure as code,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,DevOps Engineer
R32,Linux Docker Kubernetes AWS CI/CD Git Jenkins Terraform infrastructure as code,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,DevOps Engineer
R32,Linux Docker Kubernetes AWS CI/CD Git Jenkins Terraform infrastructure as code,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,DevOps Engineer
R32,Linux Docker Kubernetes AWS CI/CD Git Jenkins Terraform infrastructure as code,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,DevOps Engineer
R32,Linux Docker Kubernetes AWS CI/CD Git Jenkins Terraform infrastructure as code,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,DevOps Engineer
R32,Linux Docker Kubernetes AWS CI/CD Git Jenkins Terraform infrastructure as code,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,DevOps Engineer
R32,Linux Docker Kubernetes AWS CI/CD Git Jenkins Terraform infrastructure as code,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,DevOps Engineer
R32,Linux Docker Kubernetes AWS CI/CD Git Jenkins Terraform infrastructure as code,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,DevOps Engineer
R32,Linux Docker Kubernetes AWS CI/CD Git Jenkins Terraform infrastructure as code,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,DevOps Engineer
R33,AWS Azure Docker Kubernetes Git CI/CD Linux scripting Jenkins,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,DevOps Engineer
R33,AWS Azure Docker Kubernetes Git CI/CD Linux scripting Jenkins,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,DevOps Engineer
R33,AWS Azure Docker Kubernetes Git CI/CD Linux scripting Jenkins,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,DevOps Engineer
R33,AWS Azure Docker Kubernetes Git CI/CD Linux scripting Jenkins,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,DevOps Engineer
R33,AWS Azure Docker Kubernetes Git CI/CD Linux scripting Jenkins,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,DevOps Engineer
R33,AWS Azure Docker Kubernetes Git CI/CD Linux scripting Jenkins,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,DevOps Engineer
R33,AWS Azure Docker Kubernetes Git CI/CD Linux scripting Jenkins,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,DevOps Engineer
R33,AWS Azure Docker Kubernetes Git CI/CD Linux scripting Jenkins,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,DevOps Engineer
R33,AWS Azure Docker Kubernetes Git CI/CD Linux scripting Jenkins,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,DevOps Engineer
R33,AWS Azure Docker Kubernetes Git CI/CD Linux scripting Jenkins,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,DevOps Engineer
R34,Linux Docker Kubernetes Jenkins Git Terraform AWS deployment automation,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,DevOps Engineer
R34,Linux Docker Kubernetes Jenkins Git Terraform AWS deployment automation,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,DevOps Engineer
R34,Linux Docker Kubernetes Jenkins Git Terraform AWS deployment automation,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,DevOps Engineer
R34,Linux Docker Kubernetes Jenkins Git Terraform AWS deployment automation,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,DevOps Engineer
R34,Linux Docker Kubernetes Jenkins Git Terraform AWS deployment automation,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,DevOps Engineer
R34,Linux Docker Kubernetes Jenkins Git Terraform AWS deployment automation,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,DevOps Engineer
R34,Linux Docker Kubernetes Jenkins Git Terraform AWS deployment automation,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,DevOps Engineer
R34,Linux Docker Kubernetes Jenkins Git Terraform AWS deployment automation,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,DevOps Engineer
R34,Linux Docker Kubernetes Jenkins Git Terraform AWS deployment automation,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,DevOps Engineer
R34,Linux Docker Kubernetes Jenkins Git Terraform AWS deployment automation,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,DevOps Engineer
R35,cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewall IDS IPS,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Cybersecurity Analyst
R35,cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewall IDS IPS,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Cybersecurity Analyst
R35,cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewall IDS IPS,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Cybersecurity Analyst
R35,cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewall IDS IPS,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Cybersecurity Analyst
R35,cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewall IDS IPS,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Cybersecurity Analyst
R35,cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewall IDS IPS,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Cybersecurity Analyst
R35,cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewall IDS IPS,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Cybersecurity Analyst
R35,cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewall IDS IPS,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Cybersecurity Analyst
R35,cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewall IDS IPS,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Cybersecurity Analyst
R35,cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewall IDS IPS,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Cybersecurity Analyst
R36,information security Splunk SIEM incident response vulnerability management Wireshark firewall,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Cybersecurity Analyst
R36,information security Splunk SIEM incident response vulnerability management Wireshark firewall,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Cybersecurity Analyst
R36,information security Splunk SIEM incident response vulnerability management Wireshark firewall,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Cybersecurity Analyst
R36,information security Splunk SIEM incident response vulnerability management Wireshark firewall,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Cybersecurity Analyst
R36,information security Splunk SIEM incident response vulnerability management Wireshark firewall,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Cybersecurity Analyst
R36,information security Splunk SIEM incident response vulnerability management Wireshark firewall,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Cybersecurity Analyst
R36,information security Splunk SIEM incident response vulnerability management Wireshark firewall,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Cybersecurity Analyst
R36,information security Splunk SIEM incident response vulnerability management Wireshark firewall,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Cybersecurity Analyst
R36,information security Splunk SIEM incident response vulnerability management Wireshark firewall,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Cybersecurity Analyst
R36,information security Splunk SIEM incident response vulnerability management Wireshark firewall,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Cybersecurity Analyst
R37,network security SOC SIEM threat intelligence vulnerability assessment IDS IPS incident response,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Cybersecurity Analyst
R37,network security SOC SIEM threat intelligence vulnerability assessment IDS IPS incident response,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Cybersecurity Analyst
R37,network security SOC SIEM threat intelligence vulnerability assessment IDS IPS incident response,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Cybersecurity Analyst
R37,network security SOC SIEM threat intelligence vulnerability assessment IDS IPS incident response,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Cybersecurity Analyst
R37,network security SOC SIEM threat intelligence vulnerability assessment IDS IPS incident response,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Cybersecurity Analyst
R37,network security SOC SIEM threat intelligence vulnerability assessment IDS IPS incident response,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Cybersecurity Analyst
R37,network security SOC SIEM threat intelligence vulnerability assessment IDS IPS incident response,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Cybersecurity Analyst
R37,network security SOC SIEM threat intelligence vulnerability assessment IDS IPS incident response,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Cybersecurity Analyst
R37,network security SOC SIEM threat intelligence vulnerability assessment IDS IPS incident response,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Cybersecurity Analyst
R37,network security SOC SIEM threat intelligence vulnerability assessment IDS IPS incident response,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Cybersecurity Analyst
R38,security operations Splunk Wireshark firewall penetration testing threat detection vulnerability management,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Cybersecurity Analyst
R38,security operations Splunk Wireshark firewall penetration testing threat detection vulnerability management,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Cybersecurity Analyst
R38,security operations Splunk Wireshark firewall penetration testing threat detection vulnerability management,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Cybersecurity Analyst
R38,security operations Splunk Wireshark firewall penetration testing threat detection vulnerability management,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Cybersecurity Analyst
R38,security operations Splunk Wireshark firewall penetration testing threat detection vulnerability management,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Cybersecurity Analyst
R38,security operations Splunk Wireshark firewall penetration testing threat detection vulnerability management,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Cybersecurity Analyst
R38,security operations Splunk Wireshark firewall penetration testing threat detection vulnerability management,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Cybersecurity Analyst
R38,security operations Splunk Wireshark firewall penetration testing threat detection vulnerability management,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Cybersecurity Analyst
R38,security operations Splunk Wireshark firewall penetration testing threat detection vulnerability management,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Cybersecurity Analyst
R38,security operations Splunk Wireshark firewall penetration testing threat detection vulnerability management,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Cybersecurity Analyst
R39,Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker backend,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Python Software Engineer
R39,Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker backend,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Python Software Engineer
R39,Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker backend,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Python Software Engineer
R39,Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker backend,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Python Software Engineer
R39,Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker backend,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Python Software Engineer
R39,Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker backend,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Python Software Engineer
R39,Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker backend,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Python Software Engineer
R39,Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker backend,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Python Software Engineer
R39,Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker backend,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Python Software Engineer
R39,Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker backend,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Python Software Engineer
R40,Python developer FastAPI REST API PostgreSQL MySQL Git Docker AWS OOP,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Python Software Engineer
R40,Python developer FastAPI REST API PostgreSQL MySQL Git Docker AWS OOP,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Python Software Engineer
R40,Python developer FastAPI REST API PostgreSQL MySQL Git Docker AWS OOP,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Python Software Engineer
R40,Python developer FastAPI REST API PostgreSQL MySQL Git Docker AWS OOP,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Python Software Engineer
R40,Python developer FastAPI REST API PostgreSQL MySQL Git Docker AWS OOP,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Python Software Engineer
R40,Python developer FastAPI REST API PostgreSQL MySQL Git Docker AWS OOP,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Python Software Engineer
R40,Python developer FastAPI REST API PostgreSQL MySQL Git Docker AWS OOP,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Python Software Engineer
R40,Python developer FastAPI REST API PostgreSQL MySQL Git Docker AWS OOP,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Python Software Engineer
